date,inventory_kb,imports_kbd,exports_kbd,runs_kbd,inventory_mb,inventory_change_mb,imports_mb_w,exports_mb_w,runs_mb_w,imports_change_mb_w,exports_change_mb_w,runs_change_mb_w,imports_change_z,exports_change_z,runs_change_z,dominant_driver,driver_confidence,most_abnormal_flow
2018-07-27,408740,7749,1310,17480,408.74,3.8029999999999973,54.243,9.17,122.36,-0.14699999999999847,-9.610999999999999,1.3649999999999949,-0.017832261582928915,-2.516051908956412,0.32953494926818483,Export-led,High,Exports
2018-08-03,407389,7931,1850,17598,407.389,-1.350999999999999,55.517,12.95,123.186,1.274000000000001,3.7799999999999994,0.8260000000000076,0.28329922524097695,0.9330398886460773,0.20012840285468075,Export-led,High,Exports
2018-08-10,414194,9014,1592,17981,414.194,6.805000000000007,63.098,11.144,125.867,7.580999999999996,-1.8059999999999992,2.6809999999999974,1.6482481365040405,-0.48864516996488844,0.6359140683847897,Import-led,High,Imports
2018-08-17,408358,7518,1155,17892,408.358,-5.836000000000013,52.626,8.085,125.244,-10.472000000000001,-3.0589999999999993,-0.6230000000000047,-2.1860106355471083,-0.7884676159962476,-0.16499354052050944,Import-led,High,Imports
2018-08-24,405792,7485,1779,17566,405.792,-2.566000000000031,52.395,12.453,122.962,-0.23099999999999454,4.3679999999999986,-2.2819999999999965,-0.037643421989244405,1.0724832212769724,-0.5470730740225525,Export-led,High,Exports
2018-08-31,401490,7714,1508,17647,401.49,-4.301999999999964,53.998,10.556,123.529,1.6029999999999944,-1.8970000000000002,0.5669999999999931,0.3322461150364963,-0.5330939959800325,0.053817266701094865,Export-led,Medium,Exports
2018-09-07,396194,7591,1828,17857,396.194,-5.295999999999992,53.137,12.796,124.999,-0.8609999999999971,2.24,1.4699999999999989,-0.22305241823502994,0.5425237424713552,0.3757817959712237,Export-led,High,Exports
2018-09-14,394137,8024,2367,17415,394.137,-2.0570000000000164,56.168,16.569,121.905,3.030999999999999,3.7729999999999997,-3.093999999999994,0.6586062497273106,0.9182249792021054,-1.415886229929495,Export-led,Medium,Runs
2018-09-21,395989,7802,2640,16514,395.989,1.8519999999999754,54.614,18.48,115.598,-1.554000000000002,1.9110000000000014,-6.307000000000002,-0.3586569725090314,0.4538487959269121,-2.670562640393487,Run-led,High,Runs
2018-09-28,403964,7965,1723,16591,403.964,7.975000000000023,55.755,12.061,116.137,1.1410000000000053,-6.4190000000000005,0.5390000000000015,0.2326049716325527,-1.6176843962974619,0.195094455209634,Export-led,High,Exports
2018-10-05,409951,7397,2576,16239,409.951,5.987000000000023,51.779,18.032,113.673,-3.975999999999999,5.971,-2.4639999999999986,-0.8791370024986276,1.4601452051564339,-1.0296274894293689,Export-led,High,Exports
2018-10-12,416441,7615,1782,16316,416.441,6.489999999999952,53.305,12.474,114.212,1.5259999999999962,-5.558,0.5390000000000015,0.33574756074769274,-1.3837108821242123,0.18709336347164568,Export-led,High,Exports
2018-10-19,422787,7678,2180,16268,422.787,6.346000000000004,53.746,15.26,113.876,0.4410000000000025,2.7859999999999996,-0.3359999999999985,0.11260840822256131,0.6824175167727008,-0.16922140618807802,Export-led,High,Exports
2018-10-26,426004,7344,2485,16417,426.004,3.2170000000000414,51.408,17.395,114.919,-2.338000000000001,2.135,1.0429999999999922,-0.5211509324710831,0.5170197321841612,0.45293033916521236,Import-led,Medium,Imports
2018-11-02,431787,7539,2405,16408,431.787,5.782999999999959,52.773,16.835,114.856,1.365000000000002,-0.5599999999999987,-0.06300000000000239,0.3033622586520915,-0.19976128489614273,-0.035497367846815224,Import-led,High,Imports
2018-11-09,442057,7452,2050,16432,442.057,10.270000000000039,52.164,14.35,115.024,-0.6090000000000018,-2.485000000000001,0.16800000000000637,-0.12480372284452405,-0.6777698485425031,0.09150531734431241,Export-led,High,Exports
2018-11-16,446908,7554,1969,16855,446.908,4.850999999999999,52.878,13.783,117.985,0.7139999999999986,-0.5670000000000002,2.9609999999999985,0.1720373886433146,-0.16153174242968862,1.3623901602190045,Run-led,High,Runs
2018-11-23,450485,8162,2442,17553,450.485,3.576999999999998,57.134,17.094,122.871,4.256,3.3110000000000017,4.885999999999996,0.940361599192644,0.8246385510490387,2.1198550190364878,Run-led,Medium,Runs
2018-11-30,443162,7219,3203,17487,443.162,-7.323000000000036,50.533,22.421,122.409,-6.600999999999999,5.326999999999998,-0.4619999999999891,-1.4666568382132703,1.297981053860204,-0.22143105030937046,Import-led,Medium,Imports
2018-12-07,441954,7393,2274,17436,441.954,-1.20799999999997,51.751,15.918,122.052,1.2179999999999964,-6.503,-0.3569999999999993,0.2696053284506324,-1.6603280076789393,-0.18751360067870632,Export-led,High,Exports
2018-12-14,441457,7423,2325,17408,441.457,-0.4970000000000141,51.961,16.275,121.856,0.21000000000000085,0.3569999999999993,-0.19600000000001216,0.059241220842062764,0.0745751133434493,-0.10778403807016916,Mixed / Minor,Low,Runs
2018-12-21,441411,7656,2969,17350,441.411,-0.04599999999999227,53.592,20.783,121.45,1.6310000000000002,4.508000000000003,-0.4059999999999917,0.37402343284213335,1.0849543083368887,-0.1794511056455753,Export-led,High,Exports
2018-12-28,441418,7392,2237,17760,441.418,0.007000000000005002,51.744,15.659,124.32,-1.847999999999999,-5.1240000000000006,2.8699999999999903,-0.3944668815057667,-1.3069747412088677,1.2647985550383372,Export-led,High,Exports
2019-01-04,439738,7846,2065,17566,439.738,-1.6800000000000068,54.922,14.455,122.962,3.1779999999999973,-1.2040000000000006,-1.3579999999999899,0.7003780470656703,-0.33837944775887724,-0.6198857010522993,Import-led,High,Imports
2019-01-11,437055,7527,2966,17223,437.055,-2.6829999999999927,52.689,20.762,120.561,-2.232999999999997,6.307,-2.4009999999999962,-0.48325901178201514,1.4957454120211522,-1.0999658393461889,Export-led,High,Exports
2019-01-18,445025,8191,2035,17049,445.025,7.96999999999997,57.337,14.245,119.343,4.648000000000003,-6.517000000000001,-1.2180000000000035,1.0172977839423898,-1.5844971171133018,-0.5888716555574933,Export-led,High,Exports
2019-01-25,445944,7083,1944,16463,445.944,0.9190000000000396,49.581,13.608,115.241,-7.756,-0.6369999999999987,-4.102000000000004,-1.6262191188339008,-0.15917493696262391,-1.8709444668672703,Import-led,High,Runs
2019-02-01,447207,7146,2870,16633,447.207,1.2629999999999768,50.022,20.09,116.431,0.4409999999999954,6.481999999999999,1.1899999999999977,0.11691741075107351,1.4855284354271965,0.5784643254424288,Export-led,High,Exports
2019-02-08,450840,6210,2364,15768,450.84,3.6329999999999814,43.47,16.548,110.376,-6.552,-3.5420000000000016,-6.054999999999993,-1.3413012639691542,-0.8660134276515249,-2.76276405213881,Import-led,Medium,Runs
2019-02-15,454512,7522,3607,15711,454.512,3.6720000000000255,52.654,25.249,109.977,9.184000000000005,8.701,-0.3990000000000009,1.891766039201323,1.9459390677694304,-0.17796683169886235,Import-led,Medium,Exports
2019-02-22,445865,5917,3359,15890,445.865,-8.646999999999991,41.419,23.513,111.23,-11.235000000000007,-1.735999999999997,1.2530000000000001,-2.184057448839715,-0.46066454065551043,0.5805653742356495,Import-led,High,Imports
2019-03-01,452934,7001,2803,15990,452.934,7.069000000000017,49.007,19.621,111.93,7.588000000000001,-3.892000000000003,0.7000000000000028,1.5073923005252776,-0.9317134077302826,0.32094728977139586,Import-led,High,Imports
2019-03-08,449072,6746,2546,16020,449.072,-3.862000000000023,47.222,17.822,112.14,-1.7849999999999966,-1.7989999999999995,0.20999999999999375,-0.32698334403189255,-0.4438581334848596,0.12133565492740792,Export-led,Medium,Exports
2019-03-15,439483,6932,3392,16198,439.483,-9.588999999999999,48.524,23.744,113.386,1.3019999999999996,5.922000000000001,1.2459999999999951,0.2594373916441226,1.2766662592301412,0.6354240850575602,Export-led,High,Exports
2019-03-22,442283,6540,2886,15831,442.283,2.8000000000000114,45.78,20.202,110.817,-2.7439999999999998,-3.541999999999998,-2.5690000000000026,-0.5060659327509541,-0.8303518666019728,-1.1550960777062684,Export-led,Medium,Runs
2019-03-29,449521,6763,2723,15849,449.521,7.2379999999999995,47.341,19.061,110.943,1.561,-1.1410000000000018,0.12600000000000477,0.3430557477203229,-0.2732817137659313,0.1293006683180773,Import-led,High,Imports
2019-04-05,456550,6599,2349,16100,456.55,7.028999999999996,46.193,16.443,112.7,-1.1480000000000032,-2.6179999999999986,1.757000000000005,-0.17656544025155768,-0.6364292674040847,0.88696858447006,Export-led,High,Runs
2019-04-12,455154,5992,2401,16078,455.154,-1.396000000000015,41.944,16.807,112.546,-4.248999999999995,0.3639999999999972,-0.15399999999999636,-0.8098730893906342,0.06386874184499072,-0.01733690923762059,Import-led,High,Imports
2019-04-19,460633,7149,2681,16583,460.633,5.478999999999985,50.043,18.767,116.081,8.098999999999997,1.9600000000000009,3.5349999999999966,1.6457013347180174,0.44520745562539366,1.6418638654493893,Import-led,High,Imports
2019-04-26,470567,7414,2611,16446,470.567,9.934000000000026,51.898,18.277,115.122,1.855000000000004,-0.48999999999999844,-0.9590000000000032,0.39867086014591,-0.12865100915497268,-0.4369190206483468,Import-led,High,Runs
2019-05-03,466604,6693,2322,16405,466.604,-3.9630000000000223,46.851,16.254,114.835,-5.047000000000004,-2.0229999999999997,-0.28700000000000614,-1.0038434717058207,-0.48502997931368097,-0.12790317754697933,Import-led,High,Imports
2019-05-10,472035,7612,3347,16676,472.035,5.43100000000004,53.284,23.429,116.732,6.433,7.174999999999997,1.8970000000000056,1.2817061867110355,1.6224754771219374,0.8716388600202954,Export-led,Medium,Exports
2019-05-17,476775,6943,2922,16578,476.775,4.739999999999952,48.601,20.454,116.046,-4.683,-2.974999999999998,-0.6859999999999928,-0.8987848655312375,-0.7283401921860699,-0.31271907573757446,Import-led,High,Imports
2019-05-24,476493,6862,3317,16767,476.493,-0.28199999999998226,48.034,23.219,117.369,-0.5670000000000002,2.7650000000000006,1.3229999999999933,-0.09262566859421519,0.6076132077993077,0.6495228095373594,Export-led,High,Runs
2019-05-31,483264,7927,3298,16938,483.264,6.771000000000015,55.489,23.086,118.566,7.454999999999998,-0.13300000000000267,1.1970000000000027,1.4832882899845816,-0.08105310506697151,0.5938443990774943,Import-led,High,Imports
2019-06-07,485470,7611,3122,17064,485.47,2.2060000000000173,53.277,21.854,119.448,-2.211999999999996,-1.2319999999999993,0.8819999999999908,-0.42353606934613336,-0.3231966857999835,0.4455646886800119,Import-led,High,Runs
2019-06-14,482364,7467,3422,17264,482.364,-3.1060000000000514,52.269,23.954,120.848,-1.0080000000000027,2.1000000000000014,1.4000000000000057,-0.1783462861388069,0.4594351383244365,0.6903655825048464,Export-led,High,Runs
2019-06-21,469576,6656,3770,17337,469.576,-12.787999999999954,46.592,26.39,121.359,-5.677,2.436,0.5109999999999957,-1.063346412702889,0.5508286913854709,0.2725900791908283,Import-led,High,Imports
2019-06-28,468491,7585,2990,17290,468.491,-1.0850000000000364,53.095,20.93,121.03,6.503,-5.460000000000001,-0.3289999999999935,1.298649610939534,-1.3043252174198594,-0.1330150963597751,Import-led,Medium,Exports
2019-07-05,458992,7302,3048,17438,458.992,-9.498999999999967,51.114,21.336,122.066,-1.9810000000000016,0.4059999999999988,1.0360000000000014,-0.3991073989464786,0.06331197730146845,0.5043129408076364,Import-led,High,Runs
2019-07-12,455876,6832,2534,17267,455.876,-3.1160000000000423,47.824,17.738,120.869,-3.289999999999999,-3.597999999999999,-1.1970000000000027,-0.6408342353406318,-0.8836492479721806,-0.5775153838922122,Export-led,Medium,Exports
2019-07-19,445041,7028,3292,17034,445.041,-10.83499999999998,49.196,23.044,119.238,1.3719999999999999,5.306000000000001,-1.6310000000000002,0.32697095685686933,1.2644564368684894,-0.7638712155498881,Export-led,High,Exports
2019-07-26,436545,6663,2574,16991,436.545,-8.495999999999981,46.641,18.018,118.937,-2.5549999999999997,-5.026,-0.30100000000000193,-0.5335787166289788,-1.3101318664946993,-0.11296436989609383,Export-led,High,Exports
2019-08-02,438930,7148,1865,17777,438.93,2.384999999999991,50.036,13.055,124.439,3.395000000000003,-4.963000000000001,5.501999999999995,0.7715161112633648,-1.2427115888107656,2.4701193114675917,Run-led,Medium,Runs
2019-08-09,440510,7714,2683,17302,440.51,1.579999999999984,53.998,18.781,121.114,3.961999999999996,5.725999999999999,-3.3249999999999886,0.9309970667599271,1.3726791173771808,-1.448142190377509,Export-led,High,Runs
2019-08-16,437778,7218,2803,17702,437.778,-2.731999999999971,50.526,19.621,123.914,-3.471999999999994,0.8399999999999999,2.799999999999997,-0.811970138918699,0.15300829074546252,1.2463169571925905,Import-led,Medium,Runs
2019-08-23,427751,5928,3019,17408,427.751,-10.027000000000044,41.496,21.133,121.856,-9.030000000000001,1.5120000000000005,-2.058000000000007,-2.001737456900462,0.3361210588197012,-0.9000219028506609,Import-led,High,Imports
2019-08-30,422980,6904,3061,17381,422.98,-4.770999999999958,48.328,21.427,121.667,6.832000000000001,0.2940000000000005,-0.18899999999999295,1.540035069917368,0.021282789908149757,-0.06773763906995338,Import-led,High,Imports
2019-09-06,416068,6725,3295,17495,416.068,-6.912000000000035,47.075,23.065,122.465,-1.2530000000000001,1.6380000000000017,0.7980000000000018,-0.25205255369165813,0.36139561924964086,0.3755419917718091,Export-led,Medium,Runs
2019-09-13,417126,7050,3175,16707,417.126,1.0579999999999927,49.35,22.225,116.949,2.2749999999999986,-0.8399999999999999,-5.516000000000005,0.5347474227054593,-0.2398259517660937,-2.314406473340848,Run-led,High,Runs
2019-09-20,419538,6378,2983,16513,419.538,2.4120000000000346,44.646,20.881,115.591,-4.704000000000001,-1.3440000000000012,-1.358000000000004,-0.9938808104537369,-0.3516978044949583,-0.6229570643763153,Import-led,High,Imports
2019-09-27,422642,6291,2867,16017,422.642,3.103999999999985,44.037,20.069,112.119,-0.6090000000000018,-0.8120000000000012,-3.471999999999994,-0.08457042097233457,-0.25103842263967985,-1.5218697437410487,Run-led,High,Runs
2019-10-04,425569,6224,3401,15656,425.569,2.927000000000021,43.568,23.807,109.592,-0.4690000000000012,3.7379999999999995,-2.527000000000001,-0.06904636705942245,0.9559912139641977,-1.0970215366642988,Export-led,High,Runs
2019-10-11,434850,6295,3248,15436,434.85,9.281000000000006,44.065,22.736,108.052,0.4969999999999999,-1.070999999999998,-1.539999999999992,0.14992069248946377,-0.3416331021634239,-0.6348135703815454,Run-led,High,Runs
2019-10-18,433151,5857,3683,15865,433.151,-1.6990000000000123,40.999,25.781,111.055,-3.0659999999999954,3.044999999999998,3.003,-0.6244829815547269,0.7649181295578668,1.3406431690422251,Import-led,Medium,Runs
2019-10-25,438853,6697,3327,15998,438.853,5.701999999999998,46.879,23.289,111.986,5.8799999999999955,-2.4919999999999973,0.9309999999999974,1.3012392522530605,-0.6995134083241498,0.4331799096041833,Import-led,High,Imports
2019-11-01,446782,6077,2371,15761,446.782,7.928999999999974,42.539,16.597,110.327,-4.339999999999996,-6.692,-1.659000000000006,-0.8971038186371261,-1.7408427591851572,-0.6863485969235362,Export-led,High,Exports
2019-11-08,449001,5750,2633,15916,449.001,2.218999999999994,40.25,18.431,111.412,-2.2890000000000015,1.8339999999999996,1.085000000000008,-0.4451670949134803,0.45794313953411464,0.5028651414765335,Import-led,Medium,Runs
2019-11-15,450380,5972,3027,16435,450.38,1.379000000000019,41.804,21.189,115.045,1.554000000000002,2.757999999999999,3.6329999999999956,0.381465296313868,0.6793347036484988,1.593772428242351,Run-led,Medium,Runs
2019-11-22,451952,6190,3480,16334,451.952,1.5720000000000027,43.33,24.36,114.338,1.5259999999999962,3.1709999999999994,-0.7070000000000078,0.389810744697785,0.7877533529608415,-0.24584663522221364,Export-led,High,Exports
2019-11-29,447096,5989,3135,16798,447.096,-4.8559999999999945,41.923,21.945,117.586,-1.4069999999999965,-2.414999999999999,3.2480000000000047,-0.2751999539547549,-0.6343306136164265,1.479605786431305,Run-led,Medium,Runs
2019-12-06,447918,6887,3400,16597,447.918,0.8220000000000027,48.209,23.8,116.179,6.286000000000001,1.8550000000000004,-1.4069999999999965,1.3827054097323621,0.461909648901422,-0.5713383791862281,Import-led,High,Imports
2019-12-13,446833,6579,3633,16562,446.833,-1.0849999999999795,46.053,25.431,115.934,-2.156000000000006,1.6310000000000002,-0.24500000000000455,-0.4435801550433637,0.3939247782518522,-0.057887487873887665,Import-led,Medium,Imports
2019-12-20,441359,6809,3397,16980,441.359,-5.474000000000046,47.663,23.779,118.86,1.6099999999999994,-1.652000000000001,2.926000000000002,0.3744478263909068,-0.46835272274559253,1.2919286980270361,Run-led,High,Runs
2019-12-27,429896,6352,4462,17283,429.896,-11.462999999999965,44.464,31.234,120.981,-3.198999999999998,7.455000000000002,2.120999999999995,-0.6624177557365942,1.925399579550315,0.955471171645766,Export-led,High,Exports
2020-01-03,431060,6730,3064,16897,431.06,1.1639999999999873,47.11,21.448,118.279,2.646000000000001,-9.786000000000001,-2.701999999999998,0.6064233520525408,-2.501019877117331,-1.1309832461770764,Export-led,High,Exports
2020-01-10,428511,6552,3481,16973,428.511,-2.548999999999978,45.864,24.367,118.811,-1.2460000000000022,2.9190000000000005,0.5320000000000107,-0.24211032659921602,0.7325092246210597,0.24726847446273598,Export-led,High,Exports
2020-01-17,428106,6432,3414,16857,428.106,-0.40500000000002956,45.024,23.898,117.999,-0.8399999999999963,-0.4690000000000012,-0.8120000000000118,-0.13242131261224754,-0.17326101475855676,-0.3441735080902999,Mixed / Minor,Low,Runs
2020-01-24,431654,6660,3509,15924,431.654,3.548000000000002,46.62,24.563,111.468,1.5959999999999965,0.6649999999999991,-6.530999999999992,0.37265361856305673,0.12028554288242582,-2.7005971333157444,Run-led,High,Runs
2020-01-31,435009,6615,3413,15972,435.009,3.355000000000018,46.305,23.891,111.804,-0.3149999999999977,-0.6720000000000006,0.3359999999999985,-0.05490634562161065,-0.2028565992813037,0.17814632047618073,Mixed / Minor,Low,Exports
2020-02-07,442468,6978,2970,16020,442.468,7.459000000000003,48.846,20.79,112.14,2.540999999999997,-3.100999999999999,0.3359999999999985,0.559965372040085,-0.8683681671424209,0.13534785476246494,Export-led,Medium,Exports
2020-02-14,442883,6547,3564,16210,442.883,0.4149999999999636,45.829,24.948,113.47,-3.016999999999996,4.158000000000001,1.3299999999999983,-0.690459386398041,1.187543317569608,0.5642279438705249,Export-led,High,Exports
2020-02-21,443335,6217,3657,16008,443.335,0.4519999999999982,43.519,25.599,112.056,-2.3100000000000023,0.6509999999999998,-1.4140000000000015,-0.6045847879725266,0.17460124552954945,-0.6380566012574623,Import-led,High,Runs
2020-02-28,444119,6238,4154,15696,444.119,0.7840000000000487,43.666,29.078,109.872,0.14699999999999847,3.478999999999999,-2.1839999999999975,0.06679597481744239,0.9459298610245218,-0.9491331262818683,Export-led,High,Runs
2020-03-06,451783,6412,3410,15701,451.783,7.663999999999987,44.884,23.87,109.907,1.2180000000000035,-5.207999999999998,0.03499999999999659,0.3381316150866207,-1.4977136828925108,0.034501480496037996,Export-led,High,Exports
2020-03-13,453737,6539,4378,15820,453.737,1.9540000000000077,45.773,30.646,110.74,0.8890000000000029,6.776,0.8329999999999984,0.2523427990138878,1.8535097872343664,0.39193135234982396,Export-led,High,Exports
2020-03-20,455360,6117,3850,15838,455.36,1.6229999999999905,42.819,26.95,110.866,-2.9540000000000006,-3.6960000000000015,0.12600000000000477,-0.7755024254719272,-1.0664715979853248,0.05615549268201067,Export-led,Medium,Exports
2020-03-27,469193,6047,3155,14898,469.193,13.83299999999997,42.329,22.085,104.286,-0.490000000000002,-4.864999999999998,-6.579999999999998,-0.10555177967829435,-1.348879919481154,-2.681025144486492,Run-led,High,Runs
2020-04-03,484370,5874,2833,13634,484.37,15.177000000000021,41.118,19.831,95.438,-1.2109999999999985,-2.2540000000000013,-8.847999999999999,-0.2985413246821879,-0.6362699261114325,-3.1803124067844895,Run-led,High,Runs
2020-04-10,503618,5680,3436,12665,503.618,19.24799999999999,39.76,24.052,88.655,-1.358000000000004,4.221,-6.783000000000001,-0.3568625033574541,1.1061185007606016,-2.2400484164265335,Run-led,High,Runs
2020-04-17,518640,4937,2890,12456,518.64,15.021999999999991,34.559,20.23,87.192,-5.2010000000000005,-3.821999999999999,-1.463000000000008,-1.3729244470110498,-1.0346675315535114,-0.32773206769004065,Import-led,High,Imports
2020-04-24,527631,5302,3302,12761,527.631,8.990999999999985,37.114,23.114,89.327,2.5549999999999997,2.8840000000000003,2.135000000000005,0.7928907771299204,0.7459958871462735,0.9419674005623425,Export-led,Medium,Runs
2020-05-01,532221,5712,3546,12976,532.221,4.590000000000032,39.984,24.822,90.832,2.8700000000000045,1.7079999999999984,1.5049999999999955,0.8474190365518678,0.41310600865668456,0.700653479234175,Import-led,High,Imports
2020-05-08,531476,5391,3525,12383,531.476,-0.7450000000000045,37.737,24.675,86.681,-2.247,-0.14699999999999847,-4.150999999999996,-0.5679540341939517,-0.047464819324572124,-1.261533659888259,Run-led,High,Runs
2020-05-15,526494,5197,3239,12903,526.494,-4.981999999999971,36.379,22.673,90.321,-1.358000000000004,-2.0020000000000024,3.6400000000000006,-0.3325180710795378,-0.5697887823840898,1.4297019039672456,Run-led,High,Runs
2020-05-22,534422,7200,3176,12991,534.422,7.927999999999997,50.4,22.232,90.937,14.021,-0.44099999999999895,0.6159999999999997,3.572008693107986,-0.11826997397829195,0.3897148355703443,Import-led,High,Imports
2020-05-29,532345,6179,2794,13307,532.345,-2.076999999999998,43.253,19.558,93.149,-7.1469999999999985,-2.6739999999999995,2.2120000000000033,-1.7748467830110286,-0.72651260182057,0.9312717822541063,Import-led,High,Imports
2020-06-05,538065,6864,2439,13484,538.065,5.720000000000027,48.048,17.073,94.388,4.795000000000002,-2.4849999999999994,1.2390000000000043,1.240826303079744,-0.6648542721067264,0.5926377246929205,Import-led,High,Imports
2020-06-12,539280,6642,2462,13600,539.28,1.2149999999999181,46.494,17.234,95.2,-1.554000000000002,0.16100000000000136,0.8119999999999976,-0.36543239788570436,0.08092902290312484,0.45046752469005025,Import-led,High,Runs
2020-06-19,540722,6540,3157,13840,540.722,1.4420000000000073,45.78,22.099,96.88,-0.7139999999999986,4.864999999999998,1.6799999999999926,-0.18043193292223358,1.3607850235730619,0.7391007931190149,Export-led,High,Exports
2020-06-26,533527,5969,3092,14033,533.527,-7.194999999999936,41.783,21.644,98.231,-3.997,-0.45500000000000185,1.350999999999999,-0.9953603667755233,-0.13181378206248506,0.6126411834652891,Import-led,High,Imports
2020-07-03,539181,7394,2387,14347,539.181,5.653999999999996,51.758,16.709,100.429,9.975000000000001,-4.934999999999999,2.1980000000000075,2.464609243523782,-1.3383112818679759,0.8901267967105674,Import-led,High,Imports
2020-07-10,531688,5567,2543,14309,531.688,-7.493000000000052,38.969,17.801,100.163,-12.789000000000001,1.0919999999999987,-0.26600000000000534,-2.8719470753391985,0.30382751843649486,0.04504378367267472,Import-led,High,Imports
2020-07-17,536580,5941,2993,14206,536.58,4.892000000000053,41.587,20.951,99.442,2.618000000000002,3.150000000000002,-0.7210000000000036,0.6274376223801503,0.9012543984894337,-0.11614734647211096,Export-led,Medium,Exports
2020-07-24,525969,5146,3211,14595,525.969,-10.61099999999999,36.022,22.477,102.165,-5.565000000000005,1.5259999999999998,2.723000000000013,-1.2026510583909271,0.414477842536983,1.0284050120410781,Import-led,High,Imports
2020-07-31,518596,6010,2819,14637,518.596,-7.373000000000047,42.07,19.733,102.459,6.048000000000002,-2.7439999999999998,0.29399999999999693,1.37367740263684,-0.8386873797253257,0.2517884707690719,Import-led,High,Imports
2020-08-07,514084,5621,3143,14658,514.084,-4.512000000000057,39.347,22.001,102.606,-2.722999999999999,2.2680000000000007,0.14699999999999136,-0.5437164738949397,0.6591667423991907,0.1784955266525349,Import-led,Medium,Exports
2020-08-14,512452,5730,2137,14487,512.452,-1.6319999999999482,40.11,14.959,101.409,0.7629999999999981,-7.042000000000002,-1.1969999999999885,0.21553924307258576,-1.994126210936544,-0.27449095888893704,Export-led,High,Exports
2020-08-21,507763,5916,3363,14712,507.763,-4.689000000000021,41.412,23.541,102.984,1.3019999999999996,8.582,1.5749999999999886,0.3034958850731409,2.31794292574575,0.6950688549957884,Export-led,High,Exports
2020-08-28,498401,4900,3002,13868,498.401,-9.361999999999966,34.3,21.014,97.076,-7.112000000000002,-2.527000000000001,-5.908000000000001,-1.5928442993054757,-0.6809253192916772,-1.8793752941417632,Import-led,Medium,Runs
2020-09-04,500434,5423,2944,12779,500.434,2.0330000000000155,37.961,20.608,89.453,3.6610000000000014,-0.4059999999999988,-7.6229999999999905,0.8864893419834416,-0.09715683284760948,-2.290581641047374,Run-led,High,Runs
2020-09-11,496045,5008,2595,13488,496.045,-4.38900000000001,35.056,18.165,94.416,-2.905000000000001,-2.4430000000000014,4.962999999999994,-0.6074737781308824,-0.6381510531632948,1.7588383405810182,Run-led,High,Runs
2020-09-18,494406,5168,3022,13370,494.406,-1.63900000000001,36.176,21.154,93.59,1.1200000000000045,2.9890000000000008,-0.8259999999999934,0.299187007156519,0.8008910747958841,-0.13141616092919192,Export-led,High,Exports
2020-09-25,492426,5122,3512,13670,492.426,-1.9800000000000182,35.854,24.584,95.69,-0.32200000000000273,3.4299999999999997,2.0999999999999943,-0.038398731839818595,0.8906509443249894,0.790928864309258,Export-led,High,Exports
2020-10-02,492927,5732,2659,13853,492.927,0.5010000000000332,40.124,18.613,96.971,4.270000000000003,-5.971,1.281000000000006,1.0012323372107308,-1.5411744821011841,0.5002088170741376,Export-led,High,Exports
2020-10-09,489109,5286,2135,13577,489.109,-3.8180000000000405,37.002,14.945,95.039,-3.122,-3.6679999999999993,-1.9320000000000022,-0.6863664245440451,-0.9163354861295624,-0.5514102470446182,Export-led,Medium,Exports
2020-10-16,488107,5118,3036,13026,488.107,-1.0019999999999527,35.826,21.252,91.182,-1.176000000000002,6.306999999999999,-3.8569999999999993,-0.24841221854686835,1.6317915726662466,-1.1375013637146012,Export-led,High,Exports
2020-10-23,492427,5664,3460,13388,492.427,4.319999999999993,39.648,24.22,93.716,3.8220000000000027,2.968,2.533999999999992,0.9239547378680761,0.7514460337442767,0.9379234255808612,Import-led,Medium,Runs
2020-10-30,484429,5029,2265,13552,484.429,-7.998000000000047,35.203,15.855,94.864,-4.445,-8.364999999999998,1.1480000000000103,-1.0034534890848965,-2.0937978059746913,0.46964885165348436,Export-led,High,Exports
2020-11-06,488706,5499,2765,13447,488.706,4.277000000000044,38.493,19.355,94.129,3.289999999999999,3.5,-0.7349999999999994,0.7722414081029324,0.8683676240060025,-0.13107196192048384,Export-led,Medium,Exports
2020-11-13,489475,5254,2748,13841,489.475,0.7690000000000055,36.778,19.236,96.887,-1.7150000000000034,-0.11899999999999977,2.7579999999999956,-0.3759829673629069,-0.020404736888765467,1.0180691051602258,Run-led,High,Runs
2020-11-20,488721,5228,2831,14263,488.721,-0.7540000000000191,36.596,19.817,99.841,-0.18200000000000216,0.5809999999999995,2.9539999999999935,-0.012214431348420528,0.16849821037210902,1.0476782181893942,Run-led,High,Runs
2020-11-27,488042,5399,3456,14012,488.042,-0.6790000000000305,37.793,24.192,98.084,1.1970000000000027,4.375,-1.7569999999999908,0.29696771897994434,1.0829213573759142,-0.4528985058882861,Export-led,High,Exports
2020-12-04,503231,6479,1834,14436,503.231,15.189000000000021,45.353,12.838,101.052,7.560000000000002,-11.354000000000001,2.9680000000000035,1.7551472215600372,-2.5965289506292466,1.0572220864628668,Export-led,High,Exports
2020-12-11,500096,5424,2627,14183,500.096,-3.134999999999991,37.968,18.389,99.281,-7.384999999999998,5.551,-1.7710000000000008,-1.6255218698242004,1.3046841885591192,-0.4696007123139879,Import-led,Medium,Imports
2020-12-18,499534,5564,3099,14014,499.534,-0.5620000000000118,38.948,21.693,98.098,0.9799999999999969,3.304000000000002,-1.183000000000007,0.25826638611370845,0.7637071019885646,-0.25636855597853914,Export-led,High,Exports
